"","x","y","c","index"
"16102",-0.607699564662461,-1.28317408457908,1,"16102"
"15375",0.0913995191412574,-0.215283387475168,5,"15375"
"16002",-1.56635087432774,-0.692415324802442,1,"16002"
"17066",0.412847929826036,-0.188568879167128,3,"17066"
"13924",-1.28649219431822,-0.747057252658229,1,"13924"
"14617",0.973035195788675,1.95505113926601,2,"14617"
"10961",-0.800598742805452,-1.38374107219644,1,"10961"
"11339",-0.529633783542842,-1.10561695427997,1,"11339"
"15953",-1.98690394740753,1.95518711269127,6,"15953"
"16069",-2.02309138273472,2.03618410750094,6,"16069"
"17372",0.524647657129169,-2.7129540337735,3,"17372"
"17965",0.821765528207063,1.82104691310879,6,"17965"
"18954",1.76617886765209,2.73071055300226,2,"18954"
"11526",0.341290458940525,1.42445415456954,6,"11526"
"13441",-1.98860062571371,1.9057296680084,6,"13441"
"16139",-1.4510440054562,3.70961524688595,7,"16139"
"17603",-1.81394569649645,-1.20361813540076,1,"17603"
"18894",0.885551366974145,1.99573086979834,2,"18894"
"15045",-0.935765736420181,-1.39509542575744,1,"15045"
"15878",-2.72881764675517,0.870457411040072,4,"15878"
"16758",-1.98692901790528,2.0240596162489,2,"16758"
"16017",-3.96626324353173,1.03068780776068,7,"16017"
"18171",0.656208008505606,1.18195000653111,6,"18171"
"19288",0.900790565113026,-1.79776424267604,3,"19288"
"19415",-1.95207212776343,-0.993140041319181,1,"19415"
"19612",0.554295447090929,1.63647074889971,6,"19612"
"19897",-1.93055417573462,-1.03067553543058,1,"19897"
"11426",1.07562966153699,2.07951538576804,2,"11426"
"11480",-2.0008657822316,2.055561280618,6,"11480"
"15103",-2.00718208662517,2.00653522932342,6,"15103"
"15298",-2.4512624344463,0.89473177952938,6,"15298"
"19171",-1.5436105250648,-0.615433389292611,1,"19171"
"11738",0.845133232807224,2.01108671222284,2,"11738"
"14804",0.671414448124972,1.67650871784125,6,"14804"
"16380",0.901041923448391,-1.64230809917963,3,"16380"
"16705",0.153701555073442,0.227754008313736,5,"16705"
"17778",-0.836316470435013,-0.922999014893617,1,"17778"
"19222",-0.88850313333885,-1.3939113613232,1,"19222"
"10836",0.184224832472537,0.312153528543886,5,"10836"
"15058",1.86003733942659,2.72068841648617,2,"15058"
"19553",0.718181898593296,1.58456820280699,6,"19553"
"19789",-2.05555449632322,-1.15044780563731,1,"19789"
"13434",-2.120307909937,1.77921370261054,6,"13434"
"15199",1.83637866502667,2.65615791819171,2,"15199"
"15775",-0.605571046029092,-1.29037448933729,1,"15775"
"16040",-2.14701684391442,1.69433313178788,6,"16040"
"10051",0.943938385713455,2.07409457130787,2,"10051"
"11889",-0.428527154890524,0.41875798199563,5,"11889"
"11978",-2.02605265807416,2.02490713215663,6,"11978"
"14677",0.887621195144076,1.91552482946697,2,"14677"
"16455",-2.032656836364,-1.07371896217126,1,"16455"
"18866",-1.92675351636979,-1.165916842258,1,"18866"
"18964",-2.01316214389385,-1.15046433941227,1,"18964"
"11331",-1.12253342304211,-1.30298467692131,1,"11331"
"16717",-1.95019896612938,-0.968598427528562,1,"16717"
"17567",0.889265931882802,-1.09160532373538,3,"17567"
"19574",-0.228822135901878,0.24758938976811,5,"19574"
"13009",-2.1110246056812,-1.13859440939677,1,"13009"
"16365",-1.63465968041391,-1.09771743061164,1,"16365"
"17355",-1.45981382947434,-1.31472945703622,1,"17355"
"17692",-0.993275633267083,-0.956973898879041,1,"17692"
"17997",0.323675871509941,-2.27379287093364,3,"17997"
"12036",-2.7406545965628,0.821534425282251,4,"12036"
"13884",0.789965035845247,1.92238847723539,6,"13884"
"16394",1.62570966104653,2.50794464660148,2,"16394"
"18225",0.245354640467036,1.44349490595635,6,"18225"
"19442",-1.89206339632188,-1.02622626272677,1,"19442"
"10311",-2.62069451448699,0.836821912565829,4,"10311"
"11656",-2.01636146905494,2.067468109664,6,"11656"
"12927",1.64644320721923,2.54079479016463,2,"12927"
"15072",0.901003565971575,-1.46978764864329,3,"15072"
"17669",-2.11284578756683,-1.13837700458015,1,"17669"
"18204",-0.515062893641394,-1.11959864948597,1,"18204"
"18953",-1.44555570228021,3.70191089566325,7,"18953"
"10744",0.36794014899966,-2.77143273572677,3,"10744"
"10756",-1.5544515493448,-0.606679421326237,1,"10756"
"12044",-1.40805275558757,0.297902797336068,1,"12044"
"15757",-1.44348003451479,-1.16385084241571,1,"15757"
"18151",-3.98036273282773,1.02359270028148,7,"18151"
"11547",-1.48122094402423,3.65926366296048,7,"11547"
"11782",-1.45303647721282,3.68470773035844,7,"11782"
"14600",-0.785642096475008,-1.37494156616118,1,"14600"
"16866",0.690806301752162,-0.0453808755463946,6,"16866"
"18933",-0.197299787590355,0.285358631498342,5,"18933"
"11009",1.78246554681478,2.72323714095197,2,"11009"
"13959",-1.99614519782404,-1.16426407462605,1,"13959"
"13992",-2.04253009810524,-1.04574570936771,1,"13992"
"14132",-1.92054567026463,-0.965921530736506,1,"14132"
"14474",1.56060250109276,2.4739660029741,2,"14474"
"15937",-2.74183108566615,0.828814598821441,4,"15937"
"17025",0.328590246631939,-2.31924302596358,3,"17025"
"13370",-0.628817433678252,-1.28750602052615,1,"13370"
"17328",0.892383002296871,-1.37974623833823,3,"17328"
"17458",-1.44967627687233,3.70332671180444,7,"17458"
"10657",1.83253894700655,2.70177383662984,2,"10657"
"14806",-2.00636585729407,2.06228453329067,6,"14806"
"15054",-0.212578087312384,0.28057336056566,5,"15054"
"17703",1.85034279836391,2.71602468616019,2,"17703"
"14599",-1.44695466700354,3.73449591584025,7,"14599"
"15741",-2.02494309858535,2.0201323770447,6,"15741"
"17623",-2.57601639267895,0.843507278166973,3,"17623"
"18656",-2.02817700434637,1.54840284213742,6,"18656"
"19556",1.00406499836289,2.08050435211232,2,"19556"
"14269",-1.57333667477807,-0.606499488437196,1,"14269"
"10921",-1.30305179788072,-1.34476357206849,1,"10921"
"10252",0.843021590477072,1.82899699330393,6,"10252"
"14631",-2.04522396079621,-0.993179407428209,1,"14631"
"15303",-0.411727928479732,0.378523156169419,5,"15303"
"16310",-0.214310360927725,0.279826399335816,5,"16310"
"16971",-0.841752259936899,-1.01936100928979,1,"16971"
"17704",2.14118462883983,2.92284563006538,2,"17704"
"18162",1.70837652691593,2.67380343500556,2,"18162"
"12517",-2.01667286426854,2.01973451574136,6,"12517"
"15477",0.74239428187171,1.59582343265912,6,"15477"
"17163",-1.26811522058749,-1.37935521808686,1,"17163"
"17353",1.90037007788343,2.73676640303898,2,"17353"
"17595",-1.97837465299794,2.04061932447164,6,"17595"
"19054",-1.44995132138358,3.67905687981557,7,"19054"
"11210",-1.4094296525829,0.433710661945166,1,"11210"
"13431",-2.6024986113542,1.07034163263938,6,"13431"
"13613",-3.96986258153885,1.03026066501524,7,"13613"
"14706",1.91983978677136,2.74763297199843,2,"14706"
"17327",-0.533081329047372,-1.17021506186751,1,"17327"
"19010",-1.98401372222707,1.52494597488142,6,"19010"
"11750",-0.25270629488327,0.224860544729809,5,"11750"
"16936",-1.75548209988232,-0.823719617878669,1,"16936"
"16983",1.83837603377266,2.69960524437312,2,"16983"
"16985",-1.99034045955052,2.05404175389232,6,"16985"
"11669",-1.94565017746372,1.7830049989342,6,"11669"
"15867",1.92196868380502,2.77150372473202,2,"15867"
"18325",-1.06682680545227,-1.13356802333422,1,"18325"
"18350",0.0109519735625091,0.0230688644923508,5,"18350"
"18761",-1.51583868318706,0.152612227987646,1,"18761"
"12815",-1.33783775130265,-1.23649259353186,1,"12815"
"19823",0.737322787018016,1.64512536683751,6,"19823"
"15288",-0.816663928273457,-0.96358332570629,1,"15288"
"15881",-2.50471652601844,0.857584860599009,6,"15881"
"18390",-0.731275161571404,-1.32016805972229,1,"18390"
"10214",1.83579223764718,2.67355369792183,2,"10214"
"19487",-1.44962382484238,3.69238472914305,7,"19487"
"13551",-0.509628457118272,-1.15244004741626,1,"13551"
"10225",0.891823857210722,-1.07503350713575,3,"10225"
"10292",-2.02158741731521,2.0224503251756,6,"10292"
"10321",0.715015769399443,1.63316030616934,6,"10321"
"11847",-0.456044743259974,0.408594814076246,5,"11847"
"12776",-0.866564551842752,-1.31317722711848,1,"12776"
"14783",0.707072240068969,1.55550398803314,6,"14783"
"16187",0.826928157074346,1.99722525596471,2,"16187"
"17668",-2.00986355929594,2.05197679404494,6,"17668"
"19190",-1.86059562170391,-0.863242710491445,1,"19190"
"11663",-1.40491248329977,0.430973069798717,1,"11663"
"14323",1.86597175094967,2.71548189849196,2,"14323"
"15323",-1.58693959069956,-1.2771701225704,1,"15323"
"16615",2.13933457119461,2.9226789969832,2,"16615"
"17005",-0.934088232742135,-1.39152727597484,1,"17005"
"12393",-1.79343518567982,-0.834865396325525,1,"12393"
"13575",-0.384417181834934,0.332437809846631,5,"13575"
"17770",-0.804647545511536,-1.02546589382029,1,"17770"
"19247",-1.78768467796667,-1.12797140914463,1,"19247"
"15238",1.83119386937443,2.6901370249883,2,"15238"
"15434",-2.02533239138161,2.07798956070043,6,"15434"
"17625",-1.16326365211258,-1.27738178540046,1,"17625"
"18356",-1.41048402510209,-1.20118053037158,1,"18356"
"19345",-1.3907207467655,0.38668145443742,1,"19345"
"12612",0.712756987043515,1.56830723368514,6,"12612"
"15067",-2.0083323760857,2.04688222022139,6,"15067"
"17396",-2.09871620978118,-1.07693404449324,1,"17396"
"17598",0.486183135833798,-2.9738471483744,3,"17598"
"18105",-1.63683800364943,-0.688409492510548,1,"18105"
"18181",-1.44940074997613,3.67573836248884,7,"18181"
"18974",-2.17048634487732,-1.0948130075311,1,"18974"
"10003",-1.19566938494601,-1.25585323776661,1,"10003"
"11433",-2.05251015747786,2.0453126383216,6,"11433"
"12554",-1.53722998240133,-0.620933770515753,1,"12554"
"13386",0.47029731777178,1.36672085061208,6,"13386"
"13496",0.908933217282367,-1.56787784919656,3,"13496"
"14757",-2.04661869810147,-1.16077152813893,1,"14757"
"17930",-0.914009148187641,-0.935075142040095,1,"17930"
"18753",0.716344568596071,1.59593236522925,6,"18753"
"19594",-2.59790405598905,1.05616161051441,6,"19594"
"10085",0.899624641074169,-1.66915823052477,3,"10085"
"14672",-2.01390161563667,1.95604473979018,6,"14672"
"17314",0.882714017203989,-1.01762773005242,3,"17314"
"10528",-1.09408372527361,-0.902817231342398,1,"10528"
"10540",1.74196673398057,2.53269783159,2,"10540"
"12745",0.822085079089066,1.99686386855903,2,"12745"
"19969",0.923870794068422,1.94469909874509,2,"19969"
"10056",1.85534781214319,2.76258166102278,2,"10056"
"11096",0.46009311751375,-2.65067508414833,3,"11096"
"11796",1.66665019007146,2.54420690544138,2,"11796"
"14443",0.904587490370203,1.88784732226219,6,"14443"
"16676",-1.68014839271597,0.86482499122565,3,"16676"
"10643",1.86027744578373,2.67453650483367,2,"10643"
"11523",-2.02770267297885,1.99336020932497,6,"11523"
"13702",1.70128155541904,2.75955845437236,2,"13702"
"16858",-2.02155752825558,1.99481851452316,6,"16858"
"17533",0.818443542268342,1.82251314797921,6,"17533"
"19009",1.84049230574804,2.693125694551,2,"19009"
"19479",2.13734433764243,2.91874150806112,2,"19479"
"13225",-2.62812582391582,0.805275659739339,6,"13225"
"14764",-0.661917680489043,-1.30778414391954,1,"14764"
"15055",-2.03643347513273,1.96794240544603,6,"15055"
"15500",1.79300534465958,2.67335028421529,2,"15500"
"17233",-3.97878472183927,1.02586274236847,7,"17233"
"11136",0.676220666788597,1.49997298111087,6,"11136"
"13121",-3.98491912544324,1.02549332911305,7,"13121"
"18848",-2.01197763316892,2.06134579760794,6,"18848"
"11216",-1.28230440453395,-1.35579696898709,1,"11216"
"14777",-4.01578180834848,1.0268390107619,7,"14777"
"16776",-1.13782310502653,-1.22675055515522,1,"16776"
"17297",0.370394572370756,-2.4375060702668,3,"17297"
"18956",1.68778101726502,2.5652268748136,2,"18956"
"10374",-0.366207015819146,0.350633462644635,5,"10374"
"11179",-2.05367951299342,1.6845398581272,6,"11179"
"13970",-0.488023236171041,0.435817974530792,5,"13970"
"15706",1.7340056430679,2.73334892379846,2,"15706"
"17169",-1.38392921252021,0.438840660273858,1,"17169"
"18744",1.76358491157431,2.61558352637148,2,"18744"
"11129",-0.937544067475303,-1.27086303682547,1,"11129"
"12474",-0.504696518100534,0.417996161877753,5,"12474"
"12703",0.534027676304444,-2.99359702744779,3,"12703"
"14395",-1.99504743388563,-1.14046177307176,1,"14395"
"17768",-2.72558165727859,0.875670588376044,4,"17768"
"10474",-2.08883691128785,-1.13255660570784,1,"10474"
"11297",1.75750553742919,2.75390925593286,2,"11297"
"12500",-2.09846011972145,-1.12040460042436,1,"12500"
"19254",1.69864606067896,2.5328698617359,2,"19254"
"10943",0.15840548043157,0.435639481916781,5,"10943"
"11977",-1.93340442278435,-1.14161939728414,1,"11977"
"15011",-1.92168211842417,-1.10392501004005,1,"15011"
"10757",-2.02345106989477,1.74839430899733,6,"10757"
"12102",-2.01923873970463,2.03545231012496,6,"12102"
"16431",-1.44993787776346,3.69314087849715,7,"16431"
"16811",-1.96816508153914,-1.11462246904615,1,"16811"
"11199",-2.02177789775645,1.91597830316054,6,"11199"
"12524",-1.9799344886133,-1.14699748455119,1,"12524"
"14577",-1.13806091644092,-1.24490511974244,1,"14577"
"15967",0.525930523875873,1.3689372095473,6,"15967"
"12383",-2.01417242709564,2.04775659778524,6,"12383"
"16272",-0.684010603181241,-1.30793294175792,1,"16272"
"16933",1.85938707620423,2.69627419015112,2,"16933"
"17829",-2.50005343043887,0.842922411070452,6,"17829"
"18233",-0.733016674313797,0.40844965806951,5,"18233"
"18482",-3.95468577021149,1.03421082241304,7,"18482"
"19051",-0.865192958867837,-1.2942095799315,1,"19051"
"10933",-1.44713837574647,3.71532468674212,7,"10933"
"16921",-1.97010190847198,-1.06819075823738,1,"16921"
"18751",0.907212538054275,-1.48978875348787,3,"18751"
"11091",1.69446461270367,2.57216880651251,2,"11091"
"18640",0.208300118133126,0.942219504681674,6,"18640"
"19034",-1.45018818768858,3.69456108408045,7,"19034"
"19955",-2.11458935955057,-1.13240830189094,1,"19955"
"11193",-2.02646748786668,2.0584353236502,6,"11193"
"13921",1.93529519245,2.75097668607931,2,"13921"
"17294",1.68621934889026,2.56315094447874,2,"17294"
"10027",-0.877416572155595,-1.28003923917612,1,"10027"
"16879",-2.04124878261999,1.98745724286474,6,"16879"
"17998",-2.03810651082919,1.96098957929353,6,"17998"
"12257",-1.94495813443722,-1.14467244099179,1,"12257"
"14306",0.0466839026714778,-0.698242857197088,5,"14306"
"17096",0.51631248171334,-2.99435550866383,3,"17096"
"12480",-1.65270267885998,-1.24544488410898,1,"12480"
"14249",-1.98521173203132,-1.095688937191,1,"14249"
"16005",1.26104635861989,2.23838349043115,2,"16005"
"16578",-0.530822650403116,-1.18045110448896,1,"16578"
"16750",-2.6277067785434,0.806487054845551,6,"16750"
"10517",-2.01681266501962,2.02845385775463,6,"10517"
"12953",-0.285085703417118,0.263922728010007,5,"12953"
"13363",-1.39807874318962,0.430383596035212,1,"13363"
"14140",-1.36406655585767,-1.34609616271047,1,"14140"
"15079",1.81826392232948,2.66682079605608,2,"15079"
"15738",0.731540369664984,1.62335958658842,6,"15738"
"19083",-0.621586547593368,-1.28566615754225,1,"19083"
"10021",-0.356574786567696,0.411687622113614,5,"10021"
"12340",0.513448341329382,-2.98566653494622,3,"12340"
"15466",-2.02499489402024,2.06890030808215,6,"15466"
"17002",1.85468635771086,2.71276053206676,2,"17002"
"19850",1.84283028921667,2.67760725936276,2,"19850"
