"","x","y","c","index"
"13253",1.07032669593752,-0.494350427608473,1,"13253"
"17623",-0.98964534149139,-0.249494232131923,2,"17623"
"12188",-0.815562238865388,-1.69840433664463,6,"12188"
"14792",-0.915216028342822,1.95456581935422,4,"14792"
"16848",-1.71289212434887,-0.685243534835551,2,"16848"
"19684",-0.827647892892827,-0.889738447046074,2,"19684"
"12979",-0.819089830401681,-1.89477278540501,6,"12979"
"14612",0.255251771153625,1.25187195716251,1,"14612"
"15235",1.10054876304554,2.58433654412353,2,"15235"
"16132",2.64719217221888,0.0452722248186365,1,"16132"
"16291",0.904223158530755,2.07990264800666,2,"16291"
"19224",1.21648195340424,-0.544820223372873,1,"19224"
"10975",-1.06528076856042,-0.910481508764021,6,"10975"
"11783",0.995630993290961,2.52283403594819,2,"11783"
"15766",1.83020880296883,-0.279186090923399,1,"15766"
"15605",2.34588256121572,-0.0406836697034932,1,"15605"
"16872",-0.856167979770958,-1.94627993753086,6,"16872"
"11388",0.945531627045032,-0.633266066406302,1,"11388"
"14766",0.896390263945855,-0.410055577050505,1,"14766"
"18236",-0.991878369642049,-2.32372601069212,6,"18236"
"11476",2.93707908428219,0.495759603474381,1,"11476"
"11979",0.727224152122037,-0.16564190957677,1,"11979"
"14236",0.968712463929337,2.33544619159706,2,"14236"
"11154",-0.345070506515937,-0.835324335539403,1,"11154"
"14836",-1.84573857066136,-0.682051250897727,2,"14836"
"19363",-0.628941271672163,1.24771202899983,4,"19363"
"14515",0.849988153138477,-0.448788677235003,1,"14515"
"14646",-0.951797507778722,-2.41484859792598,6,"14646"
"17652",-0.924080711447764,-2.09766365687509,6,"17652"
"17860",2.64679500441165,0.0244331529703586,1,"17860"
"16040",-0.833675772405892,-1.89615907351472,6,"16040"
"16971",1.2609869308191,-0.526128152818293,1,"16971"
"17873",1.82001829233613,-0.281779178086899,1,"17873"
"13021",-0.717462599607341,-1.00909523644596,2,"13021"
"15115",-0.951676636400668,-2.43923650525836,6,"15115"
"15874",1.25812608795241,-0.46428521980675,1,"15874"
"16711",2.37272228601109,-0.037917327348398,1,"16711"
"18968",2.46559074134757,-0.0106911499627302,1,"18968"
"15311",1.10394009755662,1.84645228877174,2,"15311"
"15518",-0.783997047962838,-0.919981960318522,2,"15518"
"11598",2.70644674247673,0.126667321471958,1,"11598"
"14420",2.17136480819096,-0.206923912483362,1,"14420"
"17209",-1.48274187915115,0.915274423802681,4,"17209"
"13850",-1.97862079031926,0.729535988686422,4,"13850"
"16276",2.71665273772408,0.0837885116109057,1,"16276"
"18343",2.56631593930009,-0.00372742667257686,1,"18343"
"10375",0.668195132870447,-0.720411295757137,1,"10375"
"11378",1.167622340654,-0.559995459594922,1,"11378"
"12401",-1.11278252179719,1.46093877527836,4,"12401"
"11523",-0.936875505244852,-2.41390053479009,6,"11523"
"12847",-0.66120978399012,1.74904964086008,4,"12847"
"14146",1.10108868513274,2.61258818332447,2,"14146"
"14303",-0.976256890201869,-2.2786415600668,6,"14303"
"16879",-1.76945912592389,-0.680518350816475,2,"16879"
"19011",1.01632268961795,2.51820028934962,2,"19011"
"12528",0.669888585733393,-0.713839253567072,1,"12528"
"13510",-0.930624782564712,-2.38764655631788,6,"13510"
"15727",2.47671741860466,-0.0732727109163833,1,"15727"
"17815",1.33239389742629,-0.365410404154419,1,"17815"
"17191",1.05810991130075,2.5354269218728,2,"17191"
"11850",1.18900735985976,2.67314599987925,2,"11850"
"12716",2.49266862288042,-0.0348872216516342,1,"12716"
"15453",-1.69486082573815,-0.692546062945056,2,"15453"
"15794",0.96978149428066,-0.618420354830184,1,"15794"
"16653",2.49456638131786,-0.0594884386286333,1,"16653"
"12735",-1.47090886848149,1.43323998998449,4,"12735"
"16174",1.0998748791312,-0.504883336079421,1,"16174"
"17791",2.52352337413478,0.0279587042044455,1,"17791"
"10516",0.685530275738144,-0.71604097204068,1,"10516"
"12888",-0.862568219303593,-2.14844547304959,6,"12888"
"16011",-0.797403901342433,-0.904100405995027,2,"16011"
"13556",-1.64174259659613,-0.705411024010714,2,"13556"
"12924",-0.932601354646286,-2.17205869002306,6,"12924"
"17703",-0.182773006742077,-1.53991115260136,6,"17703"
"13272",-0.982507849671219,-2.28255608178301,6,"13272"
"14101",1.29757327500931,-0.53128184271744,1,"14101"
"16179",-1.73512189523697,-0.691074525505299,2,"16179"
"17121",0.98974683815729,2.25524525998124,2,"17121"
"19107",2.67566265568428,0.0686990632078484,1,"19107"
"19222",0.838173647559214,-0.403821958595777,1,"19222"
"11738",0.9254066263218,-0.341889958512163,1,"11738"
"12611",-2.2840208870869,1.78800663749143,4,"12611"
"14651",-1.23637090758548,-0.744915166953124,2,"14651"
"15646",1.24602690844179,-0.474772095405403,1,"15646"
"16590",-0.980088774378647,-2.32987785873899,6,"16590"
"14288",1.01276730382046,2.49884239886823,2,"14288"
"14386",-1.71172596014571,-0.690565650276975,2,"14386"
"18613",1.05909289801109,-0.383915663085389,1,"18613"
"12523",-0.978979389677227,-2.39972078863797,6,"12523"
"12900",-0.0958501260003797,-1.51556465227374,2,"12900"
"14396",0.79453820773053,-0.605093393336798,1,"14396"
"18704",-0.946516254656688,-2.42316763918418,6,"18704"
"11068",0.974753304612767,2.32453967969753,2,"11068"
"17208",-0.889327828102327,-2.24367170332603,6,"17208"
"14566",0.885258887863145,2.34487898073089,2,"14566"
"10402",-1.06108016110441,1.43581205847665,4,"10402"
"12909",1.1749434282487,2.66595281976651,2,"12909"
"17327",0.747852416645555,0.418975224290557,1,"17327"
"11495",-0.926705921984444,-2.42350870066032,6,"11495"
"14790",-0.973728443165328,-2.27864121821193,6,"14790"
"17110",1.25285743668447,-0.517158653005067,1,"17110"
"18165",1.18038635203987,2.67626689843702,2,"18165"
"18232",-0.941724197153161,-2.39730092873468,6,"18232"
"14987",1.04344903722936,-0.490596334441122,1,"14987"
"15222",0.965780239862864,-0.353155667791246,1,"15222"
"15807",-0.766462341098368,-0.925353399012933,2,"15807"
"18116",1.3408285575881,-0.354944712132059,1,"18116"
"18154",0.747191610849327,-0.610999128700073,1,"18154"
"14034",-0.842719843012106,-2.11854657773389,6,"14034"
"18581",1.02340219162409,2.50467870414846,2,"18581"
"11955",0.442244877876911,1.06374645072867,1,"11955"
"12222",0.215915067090536,1.18730883750655,1,"12222"
"12894",2.29925403699605,-0.0883341046409825,1,"12894"
"10492",-0.80133154620715,-0.87644682499702,2,"10492"
"11001",1.01897730130971,-0.561565215163583,1,"11001"
"12105",1.22001003609811,-0.359656312405704,1,"12105"
"13688",1.19140101959269,2.68362117756419,2,"13688"
"17116",-0.949594763583942,-2.30576647075742,6,"17116"
"18413",1.0681307512773,2.5985826236322,2,"18413"
"15952",1.2865880879233,-0.503366313271687,1,"15952"
"17750",-1.02955143376781,-2.10057190268982,6,"17750"
"11994",2.73455976866776,0.128063141357107,1,"11994"
"18048",0.993029405420747,2.1425105963845,2,"18048"
"13370",1.27820048188181,-0.506077869057244,1,"13370"
"13388",2.54865123010613,0.0631725508738778,1,"13388"
"18433",0.91033692765692,2.46321953134502,2,"18433"
"12764",-2.53144599093381,1.08558574338686,4,"12764"
"16494",0.992029335595369,2.03402806508293,2,"16494"
"18848",1.0315175913205,2.34326955294683,2,"18848"
"10136",-1.66385091240418,-0.684357785201717,2,"10136"
"16156",-1.54845223174757,-0.655726248691925,2,"16156"
"14464",0.749024002050968,-0.683046762380643,1,"14464"
"14721",2.54574383966944,0.0101005902376273,1,"14721"
"14806",-0.95535508383052,-2.41336068766069,6,"14806"
"18395",0.714941145494894,-0.681685187137451,1,"18395"
"10349",1.21834817059476,-0.404146891093352,1,"10349"
"14676",2.17574592274521,-0.119699119416147,1,"14676"
"15341",2.49583980114395,0.00366383263684902,1,"15341"
"18008",-0.777549659940731,-0.929051784447835,2,"18008"
"19637",2.62413467624587,0.02396975577147,1,"19637"
"11203",2.64555269255282,0.0538514602585435,1,"11203"
"11803",-1.06605817721406,-0.23542775245378,2,"11803"
"15379",1.46999974060638,-0.468432501268793,1,"15379"
"16491",1.17745213936493,-0.367154637705791,1,"16491"
"17407",-1.84569187958408,-0.682134593141653,2,"17407"
"12474",-0.803190346845771,-1.65378704162706,6,"12474"
"15671",-0.938132724936252,-2.17387113137004,6,"15671"
"18447",2.22937059774327,-0.167718583821465,1,"18447"
"19155",2.64136799059018,0.0386470628931648,1,"19155"
"11089",-0.762396766866421,-1.93018612620309,6,"11089"
"18100",-0.0913470689157948,-1.51473862513629,2,"18100"
"19400",-1.71991543735818,-0.69212852510866,2,"19400"
"11750",-0.936295893876722,-2.33284008302016,6,"11750"
"12914",1.77932704133756,-0.320535404197542,1,"12914"
"17792",-0.989402029499791,-2.31086126777495,6,"17792"
"11560",-1.05423430369536,-0.23816339094244,2,"11560"
"11868",1.63106297437752,-0.390272881962616,1,"11868"
"10982",-0.984061398114761,-2.37658089855454,6,"10982"
"13663",2.05824049828643,-0.271714889257863,1,"13663"
"13935",2.51242506570404,0.00506931438006069,1,"13935"
"15407",2.68213370954721,0.0903203867286775,1,"15407"
"11761",-0.774976116249814,-0.945023008073274,2,"11761"
"16851",1.37281268750026,-0.430923903513435,1,"16851"
"13435",0.291899225699868,1.14948427606463,1,"13435"
"15504",2.65198998582982,0.0547343728454989,1,"15504"
"16672",2.27454029294401,-0.143216677599227,1,"16672"
"12407",-0.82080572703178,-1.72408715958762,6,"12407"
"13783",-1.2948434123236,-0.649863872866849,2,"13783"
"16822",-0.704611662355739,-1.06002782168998,2,"16822"
"12408",-0.94698942106475,-2.38105332312183,6,"12408"
"12925",-0.792611385322118,-0.908005778974526,2,"12925"
"14930",2.56167222451527,0.0183365794828323,1,"14930"
"15542",1.16747661149394,2.63947929421678,2,"15542"
"14431",2.36613591310673,-0.144942976881667,1,"14431"
"16347",-2.44200166804542,2.14870020220933,4,"16347"
"16380",0.88587712685887,2.40718035337639,2,"16380"
"16148",2.51578022956766,-0.00150552575465433,1,"16148"
"18193",1.21217329923115,-0.438303143535637,1,"18193"
"14445",0.992307858311609,-0.615856472115739,1,"14445"
"15775",0.878239551173502,-0.59307732995612,1,"15775"
"18132",-1.86023597423691,-0.67331725500302,2,"18132"
"11100",0.841085071381068,-0.598532789217502,1,"11100"
"13022",1.14618519725503,2.5462439413371,2,"13022"
"13208",-2.37267379478286,2.10257331525563,4,"13208"
"14325",2.54505531740424,0.0436974445721343,1,"14325"
"17195",0.701674964951791,-0.682522879280172,1,"17195"
"19799",1.01666885635057,-0.0125643484660861,1,"19799"
"10546",0.953049960538939,2.31041622654504,2,"10546"
"10685",2.67769656377208,0.0894192555362737,1,"10685"
"13326",-0.156090432627881,0.815883099617374,1,"13326"
"13991",-0.757195515272306,-0.944262201401536,2,"13991"
"14528",-0.97709305444423,1.02016763470539,4,"14528"
"16322",1.33864149357237,-0.44062784224626,1,"16322"
"15566",1.09624136782597,2.6066294715463,2,"15566"
"15630",-0.937286034055947,1.82654539342818,4,"15630"
"17320",0.409512557461985,1.10950486552077,1,"17320"
"18038",-1.71888858393256,-0.685837751486137,2,"18038"
"19807",2.61533299329554,0.0818914427010312,1,"19807"
"11206",1.10779246571151,-0.419124238488236,1,"11206"
"12582",-1.86247391068107,-0.678752215505128,2,"12582"
"10233",-0.951026272322014,-2.40878415297688,6,"10233"
"12630",1.07720177833255,2.56151378923401,2,"12630"
"13873",1.54590625007906,-0.421442547247854,1,"13873"
"17773",2.91610893022015,0.472153644244048,1,"17773"
"11245",-0.713390489169693,0.945716433126313,4,"11245"
"14487",1.38978595770552,-0.350542070764933,1,"14487"
"15991",1.07698397394166,-0.477457651377865,1,"15991"
"16087",2.16725750108961,-0.175487063528725,1,"16087"
"13924",1.59327490388084,-0.429328660382775,1,"13924"
"14041",1.14460447368446,2.63342734850914,2,"14041"
"15420",1.060190248316,2.54867568779395,2,"15420"
"12974",2.65350212827906,0.0763135813363344,1,"12974"
"17371",0.842243383292169,-0.585956793721061,1,"17371"
"18350",-1.00857022382319,-0.301391780532475,2,"18350"
"11431",0.795451787694742,-0.448788991284538,1,"11431"
"15743",2.16158864976287,-0.258462097681194,1,"15743"
"11726",0.933327318321413,2.12363109113252,2,"11726"
"17893",-0.794755865532278,-0.90667215339422,2,"17893"
"15370",0.711403423402016,-0.645188996132315,1,"15370"
"16987",1.30474880759639,-0.52334690646886,1,"16987"
"17579",1.00088580490104,2.53087798657767,2,"17579"
"17901",1.05799545643875,2.48837847651089,2,"17901"
"18127",2.44334312545411,-0.0898641918726577,1,"18127"
"18523",2.69096256869336,0.118580595942994,1,"18523"
"18730",2.27430328053627,-0.154495409877288,1,"18730"
"15753",0.988894255205233,2.3453303886961,2,"15753"
"16425",0.325861723307808,1.18709810368467,1,"16425"
"16492",-1.28241318609527,-0.737347087004769,2,"16492"
"11553",0.967515572996923,2.51339359222401,2,"11553"
"12444",2.62241232217201,0.0466135454990829,1,"12444"
"13408",0.87607373289241,2.39965312076567,2,"13408"
"10818",-0.824898037369491,-1.88506699705193,6,"10818"
"13702",-0.778117608886538,-2.19428452431964,6,"13702"
"18428",1.47256093794462,-0.452334569006097,1,"18428"
"19339",0.419377919142369,1.08972024989214,1,"19339"
"11032",0.948614954060275,2.50715553772792,2,"11032"
"11216",1.71370054181868,-0.405942437106564,1,"11216"
"12678",0.90960529114393,2.48769668115995,2,"12678"
"17002",1.68577665082993,-0.408557419247275,1,"17002"
"17942",-0.977206331322979,-2.25682364355195,6,"17942"
"18438",1.11455082190915,2.93755780623964,2,"18438"
"16075",-0.296538293924072,0.922930454259251,1,"16075"
"18226",1.02611536779936,2.34142071076391,2,"18226"
"11422",-1.18024380456829,-0.729919710506996,2,"11422"
"13218",2.0078908374488,-0.318790350828661,1,"13218"
"14914",1.10601555435961,2.62187657354698,2,"14914"
"16263",-0.979780000037405,-2.31911683635109,6,"16263"
"17281",1.00104147661696,2.29947732324088,2,"17281"
"12950",0.358447230172062,0.266984794886878,1,"12950"
"16105",-0.988486421566103,-2.29910860616425,6,"16105"
"17483",-0.746868325796161,-0.953292230981524,2,"17483"
"11354",-0.887868603013149,-2.07727718694668,6,"11354"
"11669",0.997107889361415,2.52667482450068,2,"11669"
"15348",-0.944167434972667,-2.42305372874757,6,"15348"
"12513",2.39947688328241,-0.0999271756995294,1,"12513"
"11046",2.48933810383087,-0.0395589084690232,1,"11046"
"12359",-0.923104849056422,-1.00573034572828,6,"12359"
"13315",-1.84262465293555,-0.682502007515263,2,"13315"
"17559",0.917599193587134,2.4999631774915,2,"17559"
"18204",1.91258556955451,-0.352848040617736,1,"18204"
"11426",1.78022729385235,-0.393003807483601,1,"11426"
"15296",-0.837983639086568,-2.30366825744677,6,"15296"
"17415",0.926688555777982,2.4896312530374,2,"17415"
"19007",0.934430057766376,2.21957653045039,2,"19007"
"10094",2.37006934778565,-0.133559449281401,1,"10094"
"10162",-0.964419816451401,-2.43653671431821,6,"10162"
"10737",-1.5906281810657,-0.681916704050801,2,"10737"
"12160",1.02360722701558,2.5374077684079,2,"12160"
"19394",-0.839666201713526,-2.10509557802982,6,"19394"
"10178",1.54397914625937,-0.468644280192526,1,"10178"
"10931",-0.937756560877289,-2.42149079876998,6,"10931"
"10621",0.912089841189732,2.17027469359708,2,"10621"
"11320",-0.848544387850913,-2.31817246732298,6,"11320"
"13770",1.96128408344586,-0.232985084896405,1,"13770"
"13945",-1.69378272033705,-0.676062559952662,2,"13945"
"17344",-1.31631299092109,-0.774809131759791,2,"17344"
"11919",2.61867229326905,0.0656284450139139,1,"11919"
"12196",-0.95166035146687,-2.15034231546475,6,"12196"
"12568",2.59064317805782,0.0650287146818449,1,"12568"
"13970",-0.559646166834763,-1.55079201013798,1,"13970"
"15953",1.14400366707743,2.57643295524567,2,"15953"
"16469",1.73266344054896,-0.322557568002918,1,"16469"
"19204",1.71172295758899,-0.315457106185193,1,"19204"
"19284",-0.963232912898999,-2.14997102639263,6,"19284"
"19716",1.08586103060118,2.58245679401999,2,"19716"
"10051",1.45692003677604,-0.426998405231163,1,"10051"
"10271",-0.96647630453128,-2.4161746300168,6,"10271"
"11840",-0.511877257298717,-0.94295263838362,1,"11840"
"13618",-0.804390523656976,-1.44386678575225,6,"13618"
"16257",0.265250489648276,1.23192226054156,1,"16257"
"18921",0.931610550339638,2.49096445630382,2,"18921"
"11688",-0.785657677379738,-0.921418851997685,2,"11688"
"12195",2.23470414051774,-0.158451447446529,1,"12195"
"12668",1.27065332081125,-0.469047643853698,1,"12668"
"11622",-0.78531452116723,-0.915111997778874,2,"11622"
"13575",-0.793283597101736,-0.941276591999251,2,"13575"
"14383",-0.853321863494086,-1.89688140437166,6,"14383"
"15434",2.72292513010219,0.121145262967596,1,"15434"
"15595",-1.71579718979719,-0.682226938871897,2,"15595"
"16545",1.14570106590102,-0.564658269009282,1,"16545"
"18653",-1.40771575938084,1.90399920563036,4,"18653"
"10941",2.63338413226617,0.0387306469732472,1,"10941"
"11693",2.42360144720876,-0.0924776062962976,1,"11693"
"10319",-1.56163127117481,-0.701119312478502,2,"10319"
"13662",-1.20193006247541,-0.718332586011204,1,"13662"
"15136",-0.800704139419653,-1.37500048952931,2,"15136"
"11576",1.02406180573962,2.53552220528251,2,"11576"
"15515",-0.920149684491517,-2.07909250720885,6,"15515"
"13594",-0.893915796946649,-2.38979433380166,6,"13594"
"14741",1.15576939532488,2.57281945524802,2,"14741"
"16858",-0.928317327708633,-2.40506131859562,6,"16858"
"10292",2.6603663106008,0.0462080741713971,1,"10292"
"13279",1.57445271164695,-0.420131930425656,1,"13279"
"14002",-0.849255392546742,0.884140033444851,4,"14002"
"14154",2.63954782296356,0.0628073236229834,1,"14154"
"17633",-1.2231665092197,0.0526398125706885,5,"17633"
"13420",0.901560238737779,2.47631482484945,2,"13420"
"13535",1.30421653272524,-0.392482556292655,1,"13535"
"15238",2.56124362897139,-0.0203964918013703,1,"15238"
"17551",-0.765254916508216,-1.9953631988747,6,"17551"
"10015",-1.85764865135976,-0.677442273419825,2,"10015"
"10022",1.32287134364936,-0.396038196569864,1,"10022"
"12624",-1.31932868771737,-0.719522619321546,2,"12624"
"13901",0.922727822885901,2.49049724478289,2,"13901"
"17495",-0.934253570320028,-2.16436650551478,6,"17495"
"17640",0.210335397574623,0.603204759042021,1,"17640"
"10997",-0.763709958272583,-2.06268540105397,6,"10997"
"11950",-0.981472119242895,-2.34330602291501,6,"11950"
"14559",-1.91418027572528,0.938029344286249,4,"14559"
"17875",0.949727637500825,2.39712993315227,2,"17875"
"19261",1.05538569568058,2.56889848389691,2,"19261"
"10214",-0.254069665628954,-1.63333661895564,1,"10214"
"16282",2.60507183019566,0.0148841083048974,1,"16282"
"15673",-1.55738212918678,-0.700845965522989,2,"15673"
"15347",-0.950145464364924,-2.34246411595006,6,"15347"
"16615",2.91360269084034,0.481914654480231,1,"16615"
"10152",-0.38054322040436,0.970967118694568,1,"10152"
"17967",1.38141262349551,-0.497486704810416,1,"17967"
"19401",0.949131175669619,2.10539728592005,2,"19401"
"14876",0.983475590029199,2.48082916443308,2,"14876"
"15166",1.08428261768275,2.58053286517617,2,"15166"
"17261",2.3355020333517,-0.0510365070195874,1,"17261"
"17573",0.92127205746955,2.38370198198231,2,"17573"
"11452",-0.961975049470613,-2.27846306335931,6,"11452"
"12948",-0.0920546070285484,-1.50569569065115,2,"12948"
"13621",0.788437468906008,0.37613498168076,1,"13621"
"14546",-1.71678899753427,-0.687434207724058,2,"14546"
"18072",1.12236227953926,2.932060296153,2,"18072"
"19612",-0.465964413591336,1.56180962454891,4,"19612"
"13219",0.889050311630753,1.94795542207873,2,"13219"
"15824",1.5051431580662,-0.454576990352655,1,"15824"
"18445",-1.52155839714299,1.46389056684983,4,"18445"
"19173",-0.536770330333029,1.83766014671913,4,"19173"
"11123",1.4350131364161,-0.501187499377414,1,"11123"
"11242",0.893283138755288,2.41631162767713,2,"11242"
"12473",1.03535409411083,2.54929746605621,2,"12473"
"12517",1.03761072791784,2.54383470339972,2,"12517"
"15194",1.00520745781622,2.50408789799547,2,"15194"
"16155",1.6505750055162,-0.328091367606717,1,"16155"
"17952",1.4404968532997,-0.496939045018687,1,"17952"
"18128",-0.97480115613775,-2.31822040793427,6,"18128"
"10891",0.776203056265312,-0.395092923968616,1,"10891"
"11038",-0.979933054194719,-0.546376434192332,2,"11038"
"11097",-0.964478778334542,-2.43183022092679,6,"11097"
"16348",-1.4569272659461,1.49880743219171,4,"16348"
"17154",2.58242270172088,0.0526657395306776,1,"17154"
"11297",1.09912452755737,2.61555526640571,2,"11297"
"13333",1.65233914333991,-0.422735727158785,1,"13333"
"18292",2.67129625045811,0.0704615497530102,1,"18292"
"12776",1.65900963108542,-0.435205385938362,1,"12776"
"12820",2.37388266131468,-0.11832696154434,1,"12820"
"16804",1.06112950944894,2.57609083573247,2,"16804"
"14764",-1.9790743758076,1.70679522345253,4,"14764"
"15030",0.889693209475448,0.0105848200688429,1,"15030"
"16575",-0.809915701675214,-0.900282245517959,2,"16575"
"16760",2.53650636033692,-0.0385642389314929,1,"16760"
"18006",-1.11228128552805,1.36240475834309,4,"18006"
"18061",0.897998649538961,2.48754510414601,2,"18061"
"14783",1.2611504223984,-0.346822431568534,1,"14783"
"16208",1.6116200014832,-0.417874831272702,1,"16208"
"16267",-1.28328934305527,-0.743741938699767,2,"16267"
"10117",-1.29009506623641,-0.737175131105599,2,"10117"
"11988",1.74589098645308,-0.395241024848453,1,"11988"
"15815",-0.0824027482436458,0.663825851818248,1,"15815"
"18422",2.72263069131094,0.0837970399661364,1,"18422"
"18839",-0.894680678516606,-2.20719834125939,6,"18839"
"12055",-0.935733810345144,-2.41123087944171,6,"12055"
"14373",2.07492470350035,-0.273491141986724,1,"14373"
"17355",-0.40676681817419,1.76074431835817,4,"17355"
"19675",2.14091148828196,-0.235557978683021,1,"19675"
"18546",-1.718150887664,-0.699894469582687,2,"18546"
"19097",2.58260343174912,-0.0144714125576229,1,"19097"
"13496",-0.777049923740893,-0.924226043753729,2,"13496"
"15061",-0.817324839295005,-2.10389177872173,6,"15061"
"17106",2.66872839409027,0.0753543024147437,1,"17106"
"17534",0.937702536005429,2.45156059937237,5,"17534"
"13781",-1.83817052811066,-0.673913139785908,2,"13781"
"14228",-1.51274379921199,-1.11343068316195,6,"14228"
"16095",-0.979662694206173,-2.29020471344809,6,"16095"
"17993",-1.50229002744817,-0.9539595334911,4,"17993"
"18625",-1.31259310254183,0.0263499629861568,4,"18625"
"14180",-2.34033501986892,1.61353207381513,4,"14180"
"18866",1.4510710783187,-0.450896866883848,1,"18866"
"10084",1.45650514078549,-0.454240307575745,1,"10084"
"11619",3.40695663080021,1.84791080993084,7,"11619"
"15851",2.37940932818224,-0.118990224430056,1,"15851"
"10949",-1.56737956036063,-0.708439786248862,2,"10949"
"18214",1.06893432288418,2.58036099711796,2,"18214"
"11805",1.07357781031286,2.6204350391262,2,"11805"
"12929",1.55977925966862,-0.460353679325034,1,"12929"
"13030",-1.70385549368554,-0.698180119589455,2,"13030"
"15250",-1.46562305721167,-0.733621794745747,2,"15250"
"10127",1.11020132774892,2.60922144881501,2,"10127"
"14576",0.332549032269721,1.17191128608243,1,"14576"
"17152",-0.83747009156874,-1.91982303900497,6,"17152"
"12843",-0.949562905931029,-0.682069365303292,2,"12843"
"13537",1.45485911893687,-0.399927888877802,1,"13537"
"13573",-2.39185886752059,2.119732201932,4,"13573"
"13591",-1.29180588891306,-0.739167615301177,2,"13591"
"15405",1.10668343465858,2.60376455981078,2,"15405"
"18727",-0.0942743530876826,-1.52863882855369,2,"18727"
"18853",-0.961358622023245,-2.44756030663521,6,"18853"
"10983",-0.885669073612236,-2.39138932403373,6,"10983"
"15482",2.38149611342027,-0.121492927116584,1,"15482"
"12982",-1.09599069245854,-0.215820368169884,2,"12982"
"13120",-1.11734421605256,1.45849965401882,4,"13120"
"14091",2.71365334876998,0.0755168369356764,1,"14091"
"15260",-1.16434605097323,-0.747498113257322,2,"15260"
"11958",1.56240108586892,-0.397135675686696,1,"11958"
"19396",-1.49146645829224,1.8457300952113,4,"19396"
"10021",2.68255556748479,0.0563898470381776,1,"10021"
"10785",1.24746166785245,-0.245689420561394,1,"10785"
"13544",-0.205086057116865,-1.42716783140554,1,"13544"
"16946",1.49041956775303,-0.464998985240223,1,"16946"
"12917",-1.45275306575893,-0.717507028668811,2,"12917"
"18289",1.04214555571166,2.42441287396519,2,"18289"
"11656",0.94354635053744,2.10023394170553,2,"11656"
